"dool 1.3.0 CSV output"
"Author:","Scott Baker",,,,"URL:","https://github.com/scottchiefbaker/dool/"
"Host:","x3203c0s7b0n0",,,,"User:","yuke"
"Cmdline:","/home/yuke/bin/dool --time --mem --cpu --net -N hsn0,hsn1,lo,total --output /home/yuke/lyd/tmp-file/logs/dool-gpt2large-worldsize8-mbs32-noderank1-gbs32-DP1-TP1-PP8.csv 1",,,,"Date:","08 Nov 2023 01:31:46 UTC"
"system","memory usage",,,,"total cpu usage",,,,,"net/hsn0",,"net/hsn1",,"net/lo",,"net/total",
"time","used","free","cach","avai","usr","sys","idl","wai","stl","net/hsn0:recv","net/hsn0:send","net/hsn1:recv","net/hsn1:send","net/lo:recv","net/lo:send","net/total:recv","net/total:send"
Nov-08 01:31:46,8236126208,528290177024,3283652608,529480171520,2.496,7.194,90.308,0.002,0,0,0,0,0,0,0,0,0
Nov-08 01:31:47,8252575744,528088248320,3468079104,529462661120,0.108,0.417,99.475,0,0,2880,0,3360,3184,0,0,10896,3184
Nov-08 01:31:48,8305557504,527759011840,3743080448,529409404928,0.397,1.031,98.556,0.016,0,1440,0,1440,0,0,0,18000,600
Nov-08 01:31:49,8384380928,527346274304,4075544576,529329250304,0.454,0.751,98.795,0,0,2880,0,2880,0,0,0,20064,0
Nov-08 01:31:50,8426606592,527130062848,4248170496,529286569984,0.689,1.331,97.980,0,0,3840,0,3840,0,151280,151280,361384,270192
Nov-08 01:31:51,8451731456,527083057152,4269441024,529261912064,0.548,0.736,98.716,0,0,3360,0,3360,0,0,0,25856,26552
Nov-08 01:31:52,8481906688,527032446976,4288442368,529230802944,0.345,0.533,99.123,0,0,4320,0,4320,0,0,0,15072,0
Nov-08 01:31:53,8507125760,526970851328,4323934208,529204989952,0.673,0.704,98.623,0,0,7328,3552,3840,0,0,0,17392,4152
Nov-08 01:31:54,8808136704,526656479232,4337098752,528903958528,1.496,0.405,98.099,0,0,24368,26000,5760,7200,0,0,34304,33200
Nov-08 01:31:55,9014931456,526449672192,4337102848,528697159680,1.561,0.390,98.049,0,0,2880,0,2880,0,151248,151248,22896,41952
Nov-08 01:31:56,9095188480,526369419264,4337098752,528616906752,1.575,0.655,97.770,0,0,3840,0,57040,0,0,0,64240,0
Nov-08 01:31:57,9199366144,526265241600,4337098752,528512729088,1.219,0.875,97.905,0,0,4320,0,4320,0,0,0,17512,0
Nov-08 01:31:58,9289031680,526175576064,4337098752,528423063552,1.452,0.577,97.971,0,0,4800,0,4800,0,0,0,11520,600
Nov-08 01:31:59,9328984064,526131773440,4340948992,528383389696,1.448,0.607,97.945,0,0,5760,0,5760,0,0,0,14880,480
Nov-08 01:32:00,9377017856,526081474560,4342943744,528334434304,1.674,0.219,98.092,0.016,0,2880,0,2880,0,151328,151328,10896,15392
Nov-08 01:32:01,9570951168,525848416256,4381425664,528140099584,0.720,1.049,98.168,0.063,0,4800,0,6720,31008,0,0,16072,31008
Nov-08 01:32:02,9751687168,525658308608,4390117376,527959891968,1.017,0.845,98.139,0,0,84624,137024,3984,1872,0,0,91488,138896
Nov-08 01:32:03,10784907264,524548423680,4466491392,526884442112,0.916,0.962,98.122,0,0,164016,324328,5904,0,0,0,174240,324928
Nov-08 01:32:04,11899219968,523433492480,4466913280,525769875456,1.972,0.668,97.360,0,0,3984,0,3984,0,0,0,16624,25416
Nov-08 01:32:05,13214572544,522118139904,4466913280,524454522880,1.723,0.605,97.672,0,0,5424,0,5424,0,151376,151376,14208,15392
Nov-08 01:32:06,13697843200,521634865152,4466917376,523971252224,0.578,0.219,99.203,0,0,4320,5408,2400,0,0,0,12816,5408
Nov-08 01:32:07,14197243904,521104969728,4497313792,523463544832,1.506,0.404,98.075,0.016,0,36016,32576,2400,0,4992,4992,43216,33008
Nov-08 01:32:08,14195232768,521106812928,4497448960,523465404416,1.159,0.532,98.309,0,0,29696,26048,1440,0,71680,71680,37072,26648
Nov-08 01:32:09,14234722304,521067323392,4497448960,523425914880,1.138,0.655,98.207,0,0,19936,10336,1920,0,45792,45792,31688,11680
Nov-08 01:32:10,14239887360,521057992704,4501614592,523416621056,1.092,0.748,98.160,0,0,56832,63376,1920,0,409288,409288,63888,78768
Nov-08 01:32:11,14257827840,521016881152,4524826624,523375501312,1.555,0.591,97.854,0,0,20736,28752,2400,0,444544,444544,26976,29856
Nov-08 01:32:12,14260330496,520955969536,4582563840,523314929664,1.261,0.685,98.054,0,0,53760,39504,3840,0,1088032,1088032,65456,39504
Nov-08 01:32:13,14259892224,520955838464,4582952960,523314900992,1.325,0.530,98.145,0,0,3360,0,3360,0,123072,123072,9600,600
Nov-08 01:32:14,14259687424,520956039168,4582957056,523315105792,1.454,0.449,98.097,0,0,3840,0,3840,0,72416,72416,14736,0
Nov-08 01:32:15,14240010240,520971513856,4587159552,523330584576,1.224,0.706,98.070,0,0,1920,0,1920,0,242752,242752,9120,15392
Nov-08 01:32:16,14242275328,520907309056,4649099264,523266387968,1.279,0.468,98.252,0,0,44416,51232,1920,0,958880,958880,51136,51232
Nov-08 01:32:17,14270382080,520679751680,4847960064,523055644672,0.875,0.797,98.329,0,0,24192,12576,56080,0,526768,526768,85552,12576
Nov-08 01:32:18,14270590976,520676323328,4850712576,523055595520,0.313,0.313,99.375,0,0,5280,0,5280,0,0,0,18096,600
Nov-08 01:32:19,14267895808,520678236160,4851494912,523058036736,0.781,1.030,98.189,0,0,6720,0,6720,0,0,0,16800,0
Nov-08 01:32:20,14282952704,520663154688,4851519488,523043184640,1.122,1.698,97.180,0,0,5760,0,5760,0,151040,151040,70736,158544
Nov-08 01:32:21,14282084352,520664240128,4851531776,523044155392,0.717,1.231,98.052,0,0,4800,0,4800,0,0,0,14880,0
Nov-08 01:32:22,14282436608,520663879680,4851539968,523043799040,0.857,1.075,98.069,0,0,4800,0,5760,960,0,0,16320,960
Nov-08 01:32:23,14339989504,520591724544,4866076672,522986217472,1.821,0.171,98.008,0,0,4320,0,4320,0,0,0,17744,600
Nov-08 01:32:24,14407401472,520516526080,4873797632,522918772736,1.745,0.171,98.084,0,0,5280,0,5280,0,0,0,13920,0
Nov-08 01:32:25,14420291584,520503631872,4873801728,522905882624,1.778,0.062,98.160,0,0,4800,0,4800,0,150992,150992,18472,15720
Nov-08 01:32:26,14440280064,520483643392,4873801728,522885894144,1.498,0.250,98.252,0,0,4320,1384,3840,0,0,0,15360,1384
Nov-08 01:32:27,14455328768,520464437248,4877959168,522866716672,0.826,1.044,98.130,0,0,48624,37576,2400,0,37056,37056,56784,38008
Nov-08 01:32:28,14469271552,520378458112,4949962752,522780762112,0.888,1.043,98.069,0,0,17424,23280,3360,0,681168,681168,24624,23880
Nov-08 01:32:29,14518915072,520173457408,5105156096,522580140032,1.433,0.498,98.069,0,0,27104,41440,3360,0,71680,71680,35744,41920
Nov-08 01:32:30,14525153280,520166469632,5105545216,522573410304,1.461,0.669,97.870,0,0,46880,34448,2400,0,244616,244616,54080,50168
Nov-08 01:32:31,14555471872,520136151040,5105545216,522543091712,1.169,0.655,98.176,0,0,26880,43328,1440,0,68064,68064,32160,43328
Nov-08 01:32:32,14556405760,520131051520,5109710848,522538024960,1.507,0.653,97.840,0,0,47280,30272,3024,1872,228592,228592,55104,32480
Nov-08 01:32:33,14556856320,520117104640,5123207168,522524090368,1.431,0.638,97.932,0,0,41088,28368,3024,0,284880,284880,55784,28968
Nov-08 01:32:34,14560497664,520045793280,5190778880,522452836352,1.446,0.622,97.932,0,0,33216,39888,3024,0,1252992,1252992,42000,39888
Nov-08 01:32:35,14560358400,520045510656,5191135232,522452590592,1.433,0.545,98.022,0,0,2544,0,2544,0,251656,251656,15984,15720
Nov-08 01:32:36,14559141888,520046723072,5191139328,522453807104,1.358,0.432,98.210,0,0,1920,0,1920,0,62944,62944,12656,0
Nov-08 01:32:37,14559805440,520041857024,5195341824,522448945152,1.229,0.615,98.156,0,0,13552,2448,55600,0,125696,125696,75872,2448
Nov-08 01:32:38,14563725312,519976120320,5257117696,522383233024,1.460,0.450,98.089,0,0,51648,50224,5280,0,1114000,1114000,64944,50824
Nov-08 01:32:39,14611152896,519749369856,5435817984,522181779456,1.311,0.733,97.956,0,0,15408,20768,6720,28704,407824,407824,26928,49472
Nov-08 01:32:40,14873726976,519334682624,5587439616,521767653376,1.852,0.218,97.931,0,0,5760,0,5760,0,175368,175368,17136,16056
Nov-08 01:32:41,14888939520,519319465984,5587443712,521752440832,1.747,0.016,98.237,0,0,2400,0,2400,0,0,0,10080,0
Nov-08 01:32:42,14888005632,519320399872,5587443712,521753374720,1.825,0.016,98.160,0,0,3360,0,3360,0,0,0,10560,0
Nov-08 01:32:43,14888439808,519319965696,5587443712,521752940544,1.854,0,98.146,0,0,3360,0,3360,0,0,0,14400,600
Nov-08 01:32:44,14888697856,519319707648,5587443712,521752682496,1.916,0,98.084,0,0,6720,0,6720,0,0,0,19200,0
Nov-08 01:32:45,14890889216,519317516288,5587443712,521750491136,2.070,0.031,97.899,0,0,69296,15760,6720,0,150472,150472,84176,34600
Nov-08 01:32:46,14888341504,519320014848,5587451904,521753010176,1.976,0.016,98.008,0,0,6720,0,6720,0,0,0,20640,0
Nov-08 01:32:47,14888964096,519319388160,5587456000,521752387584,2.008,0.016,97.977,0,0,3360,0,3360,0,0,0,16320,864
Nov-08 01:32:48,15344680960,518853046272,5597966336,521287045120,0.999,0.780,98.221,0,0,2880,0,2880,0,18384,18384,11280,1320
Nov-08 01:32:49,15346565120,518851395584,5597609984,521285820416,1.497,0.265,98.237,0,0,3888,4528,1920,0,57456,57456,11568,4528
Nov-08 01:32:50,15357542400,518840406016,5597622272,521274830848,2.212,0.576,97.212,0,0,3840,0,3840,0,150928,150928,60960,150592
Nov-08 01:32:51,15354085376,518843813888,5597671424,521278238720,1.824,0.031,98.145,0,0,2880,0,2880,0,0,0,11040,0
Nov-08 01:32:52,15354388480,518843510784,5597671424,521277935616,2.144,0.047,97.810,0,0,4800,0,4800,0,0,0,12960,0
Nov-08 01:32:53,15355666432,518842228736,5597675520,521276657664,1.961,0.031,98.008,0,0,4800,0,4800,0,0,0,15008,936
Nov-08 01:32:54,15355465728,518842429440,5597675520,521276858368,1.976,0.047,97.978,0,0,4800,0,4800,0,0,0,12480,0
Nov-08 01:32:55,15354376192,518843518976,5597675520,521277947904,2.098,0.062,97.840,0,0,5280,0,5280,0,150856,150856,13920,15664
Nov-08 01:32:56,15354884096,518843011072,5597675520,521277440000,1.992,0.031,97.977,0,0,3840,0,3840,0,0,0,11520,0
Nov-08 01:32:57,15355572224,518842314752,5597683712,521276747776,1.869,0.047,98.084,0,0,3360,0,3360,0,0,0,9600,0
Nov-08 01:32:58,15355310080,518842576896,5597683712,521277009920,1.793,0.031,98.176,0,0,4800,0,58000,0,0,0,66640,600
Nov-08 01:32:59,15353499648,518844387328,5597683712,521278820352,1.884,0.047,98.069,0,0,7808,3584,4320,0,0,0,14528,4064
Nov-08 01:33:00,15352778752,518845108224,5597683712,521279541248,2.147,0.016,97.838,0,0,5760,0,5760,0,150648,150648,13440,15664
Nov-08 01:33:01,15352295424,518845591552,5597683712,521280024576,1.762,0.062,98.176,0,0,2880,0,2880,0,0,0,9120,0
Nov-08 01:33:02,15352799232,518845083648,5597687808,521279520768,1.778,0.031,98.191,0,0,3984,1872,3984,1872,0,0,11328,3744
Nov-08 01:33:03,15352250368,518845632512,5597687808,521280069632,1.931,0.062,98.006,0,0,3504,0,3504,0,0,0,10368,600
Nov-08 01:33:04,15351803904,518846074880,5597691904,521280516096,2.567,0.046,97.386,0,0,3504,0,3504,0,0,0,12992,8592
Nov-08 01:33:05,15352406016,518845468672,5597696000,521279913984,2.113,0.062,97.824,0,0,5424,0,5424,0,150752,150752,13248,15664
Nov-08 01:33:06,15352623104,518845247488,5597700096,521279696896,1.732,0.031,98.237,0,0,3360,0,3360,0,0,0,11040,0
Nov-08 01:33:07,15351599104,518846271488,5597700096,521280720896,1.900,0.031,98.069,0,0,4800,0,4800,0,0,0,17136,0
Nov-08 01:33:08,15351296000,518846574592,5597700096,521281024000,1.655,0.031,98.314,0,0,1920,0,1920,0,0,0,6720,1032
Nov-08 01:33:09,15351066624,518846803968,5597700096,521281253376,1.670,0.062,98.268,0,0,13920,8640,2400,0,0,0,20640,9648
Nov-08 01:33:10,15351586816,518846283776,5597700096,521280733184,1.778,0.062,98.160,0,0,1920,0,1920,0,150536,150536,10080,15664
Nov-08 01:33:11,15350726656,518847139840,5597704192,521281593344,1.747,0.031,98.222,0,0,2400,0,2400,0,0,0,10560,0
Nov-08 01:33:12,15350304768,518847557632,5597708288,521282015232,1.685,0.062,98.252,0,0,1440,0,1440,0,0,0,6240,0
Nov-08 01:33:13,15351054336,518846808064,5597708288,521281265664,1.854,0.047,98.099,0,0,2400,0,2400,0,0,0,7680,600
Nov-08 01:33:14,15351554048,518846308352,5597708288,521280765952,1.808,0.047,98.146,0,0,3840,0,3360,0,0,0,11520,0
