"dool 1.3.0 CSV output"
"Author:","Scott Baker",,,,"URL:","https://github.com/scottchiefbaker/dool/"
"Host:","x3203c0s31b1n0",,,,"User:","yuke"
"Cmdline:","/home/yuke/bin/dool --time --mem --cpu --net -N hsn0,hsn1,lo,total --output /home/yuke/lyd/tmp-file/logs/dool-gpt2large-worldsize8-mbs32-noderank0-gbs32-DP1-TP1-PP8.csv 1",,,,"Date:","08 Nov 2023 01:31:46 UTC"
"system","memory usage",,,,"total cpu usage",,,,,"net/hsn0",,"net/hsn1",,"net/lo",,"net/total",
"time","used","free","cach","avai","usr","sys","idl","wai","stl","net/hsn0:recv","net/hsn0:send","net/hsn1:recv","net/hsn1:send","net/lo:recv","net/lo:send","net/total:recv","net/total:send"
Nov-08 01:31:46,8282898432,528314482688,3233783808,529440030720,8.501,3.052,88.445,0.002,0,0,0,0,0,0,0,0,0
Nov-08 01:31:47,8299208704,528112218112,3418890240,529423511552,0.078,0.375,99.547,0,0,31360,0,28944,480,6792,6792,64960,480
Nov-08 01:31:48,8343310336,527656869888,3828547584,529378709504,0.547,1.015,98.438,0,0,1440,0,1440,0,0,0,314488,137704
Nov-08 01:31:49,8425811968,527278505984,4122935296,529295085568,0.485,0.579,98.920,0.016,0,2880,0,2880,0,0,0,36104,19872
Nov-08 01:31:50,8470740992,527140081664,4215173120,529249980416,0.594,0.923,98.482,0,0,3360,0,3360,0,151392,151392,57648,112336
Nov-08 01:31:51,8490463232,527100284928,4234297344,529229672448,0.626,0.594,98.780,0,0,3840,0,3840,0,0,0,21936,40576
Nov-08 01:31:52,8532422656,527039672320,4251799552,529187389440,0.579,0.360,99.061,0,0,4320,0,4320,0,0,0,15072,0
Nov-08 01:31:53,8540966912,526995460096,4287004672,529178537984,0.516,0.344,99.140,0,0,3360,0,6912,3584,165752,165752,16032,3584
Nov-08 01:31:54,8811536384,526724890624,4287004672,528907968512,0.952,0.406,98.642,0,0,31280,19088,12480,480,166408,166408,48416,19568
Nov-08 01:31:55,9033334784,526502760448,4287279104,528686149632,1.591,0.234,98.176,0,0,3360,0,4320,4528,151296,151296,22416,45120
Nov-08 01:31:56,9128599552,526407499776,4287275008,528590888960,1.143,0.642,98.215,0,0,3840,0,3840,0,0,0,11040,480
Nov-08 01:31:57,9236353024,526299746304,4287275008,528483135488,1.189,0.626,98.186,0,0,4320,0,4320,0,0,0,17032,0
Nov-08 01:31:58,9339330560,526196768768,4287275008,528380157952,1.313,0.422,98.265,0,0,4800,0,4800,0,0,0,11520,0
Nov-08 01:31:59,9402220544,526129901568,4291121152,528317464576,1.427,0.434,98.139,0,0,5760,0,5760,0,0,0,15360,0
Nov-08 01:32:00,9551368192,525977309184,4293890048,528167473152,1.181,0.425,98.378,0.016,0,2880,0,5680,0,151400,151400,13216,16000
Nov-08 01:32:01,9627795456,525861466112,4332933120,528091013120,0.876,0.939,98.138,0.047,0,4800,0,4800,0,31872,31872,14152,0
Nov-08 01:32:02,9788129280,525693267968,4340129792,527930941440,0.828,0.453,98.719,0,0,3360,0,34368,1920,479136,479136,41088,1920
Nov-08 01:32:03,10549862400,524865228800,4406386688,527136706560,0.500,0.860,98.640,0,0,462840,238752,3360,0,568416,568416,470040,238752
Nov-08 01:32:04,11513446400,523886010368,4421804032,526173704192,0.875,0.719,98.406,0,0,3360,0,3360,0,9232,9232,11040,0
Nov-08 01:32:05,12538384384,522858229760,4424507392,525148372992,1.186,0.624,98.189,0,0,3840,0,26240,0,171576,171576,33440,16000
Nov-08 01:32:06,13678346240,521705631744,4437135360,523997822976,1.047,0.578,98.376,0,0,10352,3808,4320,0,33312,33312,21728,4240
Nov-08 01:32:07,14241894400,521111302144,4467720192,523426230272,1.344,0.402,98.254,0,0,53584,19712,3024,1888,37464,37464,60928,21600
Nov-08 01:32:08,14260428800,521092689920,4467806208,523407609856,1.353,0.566,98.080,0,0,13712,7728,20592,27744,65856,65856,40720,36584
Nov-08 01:32:09,14298857472,521054429184,4467712000,523369308160,0.953,0.641,98.406,0,0,8976,2880,12336,13104,47424,47424,29224,15984
Nov-08 01:32:10,14305001472,521044135936,4471861248,523359035392,0.938,0.657,98.405,0,0,60976,3360,7824,60368,408832,408832,73936,79728
Nov-08 01:32:11,14308810752,521035055104,4476084224,523350503424,0.969,0.657,98.374,0,0,22368,4944,6768,12096,119536,119536,32496,17040
Nov-08 01:32:12,14291619840,520975286272,4553084928,523290722304,1.009,0.683,98.307,0,0,23808,22896,29712,32880,1410256,1410256,67680,89224
Nov-08 01:32:13,14291488768,520975482880,4553306112,523290783744,0.912,0.660,98.428,0,0,3360,0,3360,0,113888,113888,10560,0
Nov-08 01:32:14,14292303872,520974659584,4553314304,523289968640,1.094,0.484,98.422,0,0,2880,0,2880,0,59616,59616,10080,0
Nov-08 01:32:15,14292230144,520970530816,4557516800,523285843968,1.107,0.577,98.316,0,0,1920,0,1920,0,245024,245024,10896,16000
Nov-08 01:32:16,14292189184,520947343360,4580745216,523262660608,1.002,0.610,98.388,0,0,36496,6480,7392,24352,444192,444192,49648,30832
Nov-08 01:32:17,14316429312,520701739008,4801413120,523017412608,1.031,0.563,98.406,0,0,6240,19872,25200,13104,1062464,1062464,37680,34320
Nov-08 01:32:18,14322434048,520695623680,4801425408,523011362816,1.000,0.641,98.359,0,0,5280,0,8080,0,0,0,21376,0
Nov-08 01:32:19,14317551616,520700502016,4801429504,523016245248,1.250,0.391,98.360,0,0,6720,0,6720,0,0,0,17280,0
Nov-08 01:32:20,14325182464,520692854784,4801445888,523008602112,1.332,1.069,97.600,0,0,5760,0,5760,0,151048,151048,60176,116392
Nov-08 01:32:21,14327971840,520689950720,4801503232,523005730816,1.342,0.347,98.311,0,0,4800,0,4800,0,0,0,24480,43640
Nov-08 01:32:22,14321328128,520696590336,4801507328,523012374528,1.281,0.375,98.343,0,0,4320,0,4320,0,0,0,14400,0
Nov-08 01:32:23,14379864064,520623448064,4816048128,522953805824,1.467,0.250,98.283,0,0,4800,0,4800,0,0,0,18240,0
Nov-08 01:32:24,14446108672,520549502976,4823748608,522887086080,1.500,0.141,98.360,0,0,5280,0,27680,0,0,0,37760,0
Nov-08 01:32:25,14459744256,520535810048,4823773184,522873909248,1.562,0.109,98.329,0,0,4800,0,4800,0,151120,151120,17032,16344
Nov-08 01:32:26,14478147584,520517406720,4823773184,522855505920,1.577,0.062,98.360,0,0,3840,0,3840,0,0,0,14880,480
Nov-08 01:32:27,14490550272,520500846592,4827930624,522838974464,1.296,0.344,98.360,0,0,22496,9296,9264,23200,39232,39232,38480,32928
Nov-08 01:32:28,14510116864,520408850432,4899770368,522747281408,1.172,0.469,98.360,0,0,51088,14160,16032,14112,678384,678384,70960,28272
Nov-08 01:32:29,14557683712,520205492224,5055889408,522548817920,1.172,0.406,98.406,0.016,0,31232,15872,3840,480,112408,112408,39872,16352
Nov-08 01:32:30,14556028928,520206393344,5056282624,522549981184,1.309,0.592,98.099,0,0,30976,17520,18960,28080,244920,244920,54736,61944
Nov-08 01:32:31,14594265088,520168157184,5056282624,522511745024,1.247,0.577,98.176,0,0,6720,2880,9312,10336,27584,27584,20352,13216
Nov-08 01:32:32,14597734400,520160526336,5060444160,522504142848,1.262,0.639,98.100,0,0,61456,3840,6720,59488,263120,263120,72016,63664
Nov-08 01:32:33,14597488640,520147271680,5073944576,522490904576,1.170,0.608,98.222,0,0,9936,2448,15120,26504,293424,293424,37208,28952
Nov-08 01:32:34,14599700480,520076857344,5141843968,522420649984,0.844,0.766,98.391,0,0,34800,25392,19920,18480,1257536,1257536,60960,43872
Nov-08 01:32:35,14599446528,520076935168,5141872640,522420805632,1.433,0.483,98.084,0,0,1920,0,1920,0,280744,280744,13296,16344
Nov-08 01:32:36,14599331840,520072916992,5146005504,522416791552,1.140,0.515,98.345,0,0,2064,1888,1440,0,92832,92832,13760,1888
Nov-08 01:32:37,14599872512,520072302592,5146079232,522416181248,1.031,0.562,98.406,0,0,3024,0,5200,1888,91712,91712,14944,1888
Nov-08 01:32:38,14601744384,520008495104,5208014848,522352377856,1.172,0.437,98.391,0,0,41440,16656,17712,35536,1102096,1102096,66208,52192
Nov-08 01:32:39,14652538880,519778185216,5386973184,522147127296,1.248,0.531,98.221,0,0,16976,14016,49632,3840,467920,467920,71888,17856
Nov-08 01:32:40,14900371456,519379279872,5537579008,521748439040,1.312,0.375,98.313,0,0,5760,0,6384,0,185392,185392,14544,16344
Nov-08 01:32:41,14902034432,519377231872,5537841152,521746477056,1.531,0.047,98.422,0,0,2400,0,3024,0,0,0,12960,0
Nov-08 01:32:42,14903873536,519375392768,5537841152,521744637952,1.548,0,98.452,0,0,3360,0,3360,0,0,0,12000,0
Nov-08 01:32:43,14903615488,519375650816,5537841152,521744896000,1.564,0,98.436,0,0,3360,0,25760,0,0,0,36320,0
Nov-08 01:32:44,14912360448,519366905856,5537841152,521736151040,1.593,0,98.407,0,0,4320,0,4320,0,0,0,13920,0
Nov-08 01:32:45,14945525760,519333740544,5537841152,521702985728,1.594,0.016,98.391,0,0,6720,0,6720,0,150512,150512,21600,16680
Nov-08 01:32:46,14928961536,519350300672,5537845248,521719549952,1.531,0.047,98.422,0,0,6720,0,6720,0,0,0,20640,432
Nov-08 01:32:47,14928568320,519350693888,5537845248,521719943168,1.563,0,98.437,0,0,5280,0,5280,0,0,0,19680,0
Nov-08 01:32:48,15402717184,518865715200,5548675072,521236512768,1.203,0.438,98.359,0,0,30400,0,2400,0,6656,6656,38080,432
Nov-08 01:32:49,15533420544,518644908032,5638443008,521105420288,1.219,0.422,98.359,0,0,7408,1968,2880,0,55904,55904,16048,1968
Nov-08 01:32:50,15753932800,518205710336,5856079872,520885096448,1.376,0.594,98.030,0,0,2880,0,2880,0,150872,150872,12480,6136
Nov-08 01:32:51,15985524736,517972033536,5858074624,520653520896,1.531,0.578,97.890,0,0,3360,0,3360,0,0,0,58560,145448
Nov-08 01:32:52,16215261184,517742190592,5858148352,520423763968,1.420,0.328,98.252,0,0,4800,0,4800,0,0,0,13440,0
Nov-08 01:32:53,16363278336,517593260032,5859028992,520275992576,1.383,0.218,98.400,0,0,5280,0,5280,0,3744,3744,16704,1056
Nov-08 01:32:54,16144105472,517727465472,5943963648,520410247168,1.460,0.847,97.693,0,0,4320,0,4320,0,122568,122568,12480,4560
Nov-08 01:32:55,16143425536,517443346432,6227881984,520126672896,1.173,0.797,98.030,0,0,4800,0,4800,0,151064,151064,12960,16272
Nov-08 01:32:56,16141279232,517168685056,6503575552,519852568576,1.233,0.734,98.033,0,0,3840,0,6640,0,0,0,13840,480
Nov-08 01:32:57,16142454784,516880642048,6789853184,519564824576,1.188,0.735,98.078,0,0,2880,0,2880,0,0,0,8640,3136
Nov-08 01:32:58,16159432704,516431265792,7220834304,519328477184,1.205,0.735,98.060,0,0,4800,0,4800,0,0,0,13920,0
Nov-08 01:32:59,16164999168,516127559680,7518138368,519049629696,1.218,0.734,98.047,0,0,4800,0,70960,19344,0,0,78160,19344
Nov-08 01:33:00,16160776192,515853672448,7795593216,518776221696,1.188,0.766,98.046,0,0,6720,0,6720,0,150736,150736,15360,16272
Nov-08 01:33:01,16160894976,515584909312,8063647744,518507757568,1.125,0.797,98.078,0,0,2880,0,2880,0,0,0,9120,0
Nov-08 01:33:02,16166207488,515397849088,8245002240,518320898048,1.626,0.797,97.577,0,0,3360,0,25760,0,0,0,32960,1272
Nov-08 01:33:03,16166658048,515355680768,8286687232,518278746112,2.657,0.469,96.874,0,0,2880,0,3840,4592,0,0,10560,4592
Nov-08 01:33:04,16166637568,515297714176,8344576000,518220836864,2.954,0.188,96.858,0,0,2880,0,2880,0,0,0,9600,0
Nov-08 01:33:05,16167120896,515234426880,8407248896,518157615104,2.986,0.172,96.842,0,0,4800,0,4800,0,150752,150752,11520,16272
Nov-08 01:33:06,16164683776,515182477312,8461471744,518105747456,2.860,0.297,96.843,0,0,3984,1888,3360,0,0,0,12624,1888
